id,election_id,upper_tier,lower_tier,current_council,election_date,year,ward_id,ward_name,candidate,party,vote,female,vacancies,rank,electorate,ballots_cast,turnout,vote_share,source,notes
man_2293,1968man3038,Manchester,Manchester,Manchester,,1968,man3038,Woodhouse Park,Taylor M.,Lab,2309,0,1,,15373,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2294,1968man3038,Manchester,Manchester,Manchester,,1968,man3038,Woodhouse Park,Gringer P.,Lib,367,0,1,,15373,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2295,1968man3038,Manchester,Manchester,Manchester,,1968,man3038,Woodhouse Park,Holt E.,Comm,114,1,1,,15373,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2296,1969man3002,Manchester,Manchester,Manchester,,1969,man3002,Alexandra Park,Thompson N.,Con,3405,0,1,,13237,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2297,1969man3002,Manchester,Manchester,Manchester,,1969,man3002,Alexandra Park,Tomlinson E.,Lib,1147,0,1,,13237,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2298,1969man3002,Manchester,Manchester,Manchester,,1969,man3002,Alexandra Park,McKeon K.,Lab,489,0,1,,13237,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2299,1969man3001,Manchester,Manchester,Manchester,,1969,man3001,All Saints,Hatton F.,Lab,448,0,1,,2566,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2300,1969man3001,Manchester,Manchester,Manchester,,1969,man3001,All Saints,Hewerdine F.,Con,289,0,1,,2566,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2301,1969man3003,Manchester,Manchester,Manchester,,1969,man3003,Ardwick,Barrett H.,Lab,686,0,1,,4134,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2302,1969man3003,Manchester,Manchester,Manchester,,1969,man3003,Ardwick,Welsby A.,Con,636,1,1,,4134,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2303,1969man3004,Manchester,Manchester,Manchester,,1969,man3004,Baguley,Woolard G.,Con,3013,0,1,,14521,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2304,1969man3004,Manchester,Manchester,Manchester,,1969,man3004,Baguley,Reddington R.,Lab,2413,0,1,,14521,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2305,1969man3005,Manchester,Manchester,Manchester,,1969,man3005,Barlow Moor,Tucker H.,Con,2049,0,1,,9851,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2306,1969man3005,Manchester,Manchester,Manchester,,1969,man3005,Barlow Moor,Markin A.,Lib,789,0,1,,9851,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2307,1969man3005,Manchester,Manchester,Manchester,,1969,man3005,Barlow Moor,Moody W.,Lab,600,0,1,,9851,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2308,1969man3006,Manchester,Manchester,Manchester,,1969,man3006,Benchill,Pritchard N.,Con,2921,0,1,,14068,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2309,1969man3006,Manchester,Manchester,Manchester,,1969,man3006,Benchill,Griffiths D.,Lab,1860,0,1,,14068,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2310,1969man3006,Manchester,Manchester,Manchester,,1969,man3006,Benchill,Taylor M.,Comm,120,1,1,,14068,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2311,1969man3007,Manchester,Manchester,Manchester,,1969,man3007,Beswick,Eastham K.,Lab,994,0,1,,5375,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2312,1969man3007,Manchester,Manchester,Manchester,,1969,man3007,Beswick,Bevan E.,Con,478,1,1,,5375,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2313,1969man3008,Manchester,Manchester,Manchester,,1969,man3008,Blackley,Kirkup E.,Con,2503,0,1,,13710,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2314,1969man3008,Manchester,Manchester,Manchester,,1969,man3008,Blackley,Bowden A.,Lab,752,0,1,,13710,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2315,1969man3008,Manchester,Manchester,Manchester,,1969,man3008,Blackley,Ashley J.,Lib,701,0,1,,13710,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2316,1969man3008,Manchester,Manchester,Manchester,,1969,man3008,Blackley,Luft I.,Comm,57,0,1,,13710,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2317,1969man3009,Manchester,Manchester,Manchester,,1969,man3009,Bradford,Taylor J.,Lab,2404,0,1,,11692,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2318,1969man3009,Manchester,Manchester,Manchester,,1969,man3009,Bradford,Ash A.,Con,1623,0,1,,11692,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2319,1969man3010,Manchester,Manchester,Manchester,,1969,man3010,Burnage,Lund W.,Con,2788,0,1,,13197,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2320,1969man3010,Manchester,Manchester,Manchester,,1969,man3010,Burnage,Higgins S.,Lab,1082,0,1,,13197,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2321,1969man3010,Manchester,Manchester,Manchester,,1969,man3010,Burnage,Brindle P.,Lib,689,0,1,,13197,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2322,1969man3011,Manchester,Manchester,Manchester,,1969,man3011,Cheetham,Fildes A.,Con,1118,0,1,,7819,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2323,1969man3011,Manchester,Manchester,Manchester,,1969,man3011,Cheetham,Lawson B.,Lab,932,0,1,,7819,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2324,1969man3011,Manchester,Manchester,Manchester,,1969,man3011,Cheetham,Ogden H.,Comm,113,0,1,,7819,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2325,1969man3012,Manchester,Manchester,Manchester,,1969,man3012,Chorlton Cum Hardy,Vince M.,Con,3395,1,1,,12380,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2326,1969man3012,Manchester,Manchester,Manchester,,1969,man3012,Chorlton Cum Hardy,Silverman S.,Lab,696,0,1,,12380,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2327,1969man3013,Manchester,Manchester,Manchester,,1969,man3013,Collegiate Church,Ogden S.,Lab,522,1,1,,4460,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2328,1969man3013,Manchester,Manchester,Manchester,,1969,man3013,Collegiate Church,Lomas R.,Con,212,0,1,,4460,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2329,1969man3013,Manchester,Manchester,Manchester,,1969,man3013,Collegiate Church,Whinney E.,Comm,46,0,1,,4460,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2330,1969man3014,Manchester,Manchester,Manchester,,1969,man3014,Crumpsall,Taylor B.,Con,3409,0,1,,15733,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2331,1969man3014,Manchester,Manchester,Manchester,,1969,man3014,Crumpsall,Egerton W.,Lab,1632,0,1,,15733,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2332,1969man3015,Manchester,Manchester,Manchester,,1969,man3015,Didsbury,Duke J.,Con,3604,0,1,,11594,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2333,1969man3015,Manchester,Manchester,Manchester,,1969,man3015,Didsbury,Downs S.,Lib,846,0,1,,11594,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2334,1969man3015,Manchester,Manchester,Manchester,,1969,man3015,Didsbury,Brown H.,Lab,589,0,1,,11594,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2335,1969man3016,Manchester,Manchester,Manchester,,1969,man3016,Gorton North,Roddy P.,Lab,2692,0,1,,13504,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2336,1969man3016,Manchester,Manchester,Manchester,,1969,man3016,Gorton North,Connell B.,Con,2051,0,1,,13504,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2337,1969man3017,Manchester,Manchester,Manchester,,1969,man3017,Gorton South,Cattan V.,Con,1757,0,1,,10470,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2338,1969man3017,Manchester,Manchester,Manchester,,1969,man3017,Gorton South,Barker D.,Lab,1700,0,1,,10470,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2339,1969man3018,Manchester,Manchester,Manchester,,1969,man3018,Harpurhey,Taylor V.,Con,1209,1,1,,6264,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2340,1969man3018,Manchester,Manchester,Manchester,,1969,man3018,Harpurhey,O'Toole A.,Lab,858,0,1,,6264,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2341,1969man3019,Manchester,Manchester,Manchester,,1969,man3019,Hugh Oldham,Shaw S.,Lab,767,1,1,,4709,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2342,1969man3019,Manchester,Manchester,Manchester,,1969,man3019,Hugh Oldham,Lilley R.,Con,317,1,1,,4709,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2343,1969man3019,Manchester,Manchester,Manchester,,1969,man3019,Hugh Oldham,Howard L.,Lib,299,0,1,,4709,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2344,1969man3020,Manchester,Manchester,Manchester,,1969,man3020,Levenshulme,Robb C.,Con,2755,0,1,,11270,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2345,1969man3020,Manchester,Manchester,Manchester,,1969,man3020,Levenshulme,Jones A.,Lab,844,0,1,,11270,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2346,1969man3021,Manchester,Manchester,Manchester,,1969,man3021,Lightbowne,Taylor F.,Con,2318,0,1,,11704,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2347,1969man3021,Manchester,Manchester,Manchester,,1969,man3021,Lightbowne,Kelly L.,Lab,1535,0,1,,11704,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2348,1969man3021,Manchester,Manchester,Manchester,,1969,man3021,Lightbowne,Roche H.,Lib,1097,0,1,,11704,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2349,1969man3021,Manchester,Manchester,Manchester,,1969,man3021,Lightbowne,Cole R.,Comm,83,1,1,,11704,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2350,1969man3022,Manchester,Manchester,Manchester,,1969,man3022,Longsight,Dunn F.,Con,1650,0,1,,9033,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2351,1969man3022,Manchester,Manchester,Manchester,,1969,man3022,Longsight,Broderick J.,Lab,291,0,1,,9033,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2352,1969man3022,Manchester,Manchester,Manchester,,1969,man3022,Longsight,Gee G.,U.M,98,0,1,,9033,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2353,1969man3022,Manchester,Manchester,Manchester,,1969,man3022,Longsight,Johnson H.,Comm,91,0,1,,9033,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2354,1969man3023,Manchester,Manchester,Manchester,,1969,man3023,Miles Platting,Goldstone J.,Lab,1484,0,1,,7009,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2355,1969man3023,Manchester,Manchester,Manchester,,1969,man3023,Miles Platting,Smith E.,Con,860,0,1,,7009,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2356,1969man3024,Manchester,Manchester,Manchester,,1969,man3024,Moss Side East,Nixon P.,Con,1457,1,1,,8158,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2357,1969man3024,Manchester,Manchester,Manchester,,1969,man3024,Moss Side East,Bateman A.,Lab,985,0,1,,8158,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2358,1969man3025,Manchester,Manchester,Manchester,,1969,man3025,Moss Side West,Burlin A.,Con,1773,0,1,,9219,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2359,1969man3025,Manchester,Manchester,Manchester,,1969,man3025,Moss Side West,Moxley S.,Lab,464,0,1,,9219,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2360,1969man3025,Manchester,Manchester,Manchester,,1969,man3025,Moss Side West,Woolery W.,Comm,113,0,1,,9219,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2361,1969man3026,Manchester,Manchester,Manchester,,1969,man3026,Moston,Crawford J.,Con,3006,0,2,,13018,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2362,1969man3026,Manchester,Manchester,Manchester,,1969,man3026,Moston,Wray A.,Con,2894,0,2,,13018,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2363,1969man3026,Manchester,Manchester,Manchester,,1969,man3026,Moston,Franklin K.,Lab,1736,0,2,,13018,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2364,1969man3026,Manchester,Manchester,Manchester,,1969,man3026,Moston,Jackson J.,Lab,1527,0,2,,13018,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2365,1969man3027,Manchester,Manchester,Manchester,,1969,man3027,New Cross,Crank E.,Lab,997,0,1,,5929,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2366,1969man3027,Manchester,Manchester,Manchester,,1969,man3027,New Cross,Sproston R.,Con,508,0,1,,5929,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2367,1969man3028,Manchester,Manchester,Manchester,,1969,man3028,Newton Heath,Tomlinson C.,Lab,1900,0,1,,10827,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2368,1969man3028,Manchester,Manchester,Manchester,,1969,man3028,Newton Heath,Coleclough J.,Con,1584,0,1,,10827,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2369,1969man3028,Manchester,Manchester,Manchester,,1969,man3028,Newton Heath,Cross J.,Comm,94,0,1,,10827,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2370,1969man3029,Manchester,Manchester,Manchester,,1969,man3029,Northenden,Box C.,Con,3746,0,1,,14039,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
man_2371,1969man3029,Manchester,Manchester,Manchester,,1969,man3029,Northenden,Healey D.,Lab,1793,0,1,,14039,,,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
